Src Bytes,Dst Bytes,Urgent,Num Failed Logins,Root Shell,Num Shells,Is Hot Logins,Is Guest Login,Diff Srv Rate,Srv Diff Host Rate,Dst Host Same Src Port Rate,Dst Host Srv Diff Host Rate,Difficulty Level,http,eco_i,ftp,pop_3,http_8001,aol,http_2784,harvest,imap4,SF,SH,OTH,Class
46,46,0,0,0,0,0,0,0,0.2,0.01,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.971057524,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
283618,0,0,0,0,0,0,0,0,0,0.057220698,0.017084477,3,0,0,0,0,0,0,0,0,0,1,0,0,R2L
1,0,0,0,0,0,0,0,0.35174806,0,0.39315962,0,17,0,0,0,0,0,0,0,0,0,1,0,0,Probe
319,595,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,15,0,0,0,0,0,0,0,0.67,0.01,0.02,13,0,0,0,0,0,0,0,0,0,0,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
323,866,0,0,0,0,0,0,0,0.05,0.01,0.03,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
216,7956,0,0,0,0,0,0,0,0,0.2,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
1,0,0,0,0,0,0,0,0.24331036,0,0.451438417,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Probe
45,45,0,0,0,0,0,0,0,0,0.01,0,12.66209181,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.06,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0,0,0.1,0.14,21,1,0,0,0,0,0,0,0,0,0,0,0,Normal
334,0,0,0,0,0,0,0,0,0,1,0.15,12,0,0,0,0,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,1,1,0.52,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
314,266,0,0,0,0,0,0,0,0.17,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
5.187423651,2.812576349,0,0,0,0,0,0,0,0,0.706112646,0,5.187423651,0,0,0,0,0,0,0,0,0,1,0,0,U2R
124,174,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
1179,281,0,0,0,0,0,0,0,1,0,0.02,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
259,7333,0,0,0,0,0,0,0,0.07,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
244,773,0,0,0,0,0,1,0,0,0.01,0,21,0,0,1,0,0,0,0,0,0,1,0,0,Normal
158,595,0,0,0,0,0,1,0,0,0.067225441,0,10.28468199,0,0,1,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.08,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.07,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
464,5262,0,0,0,0,0,0,0,0,0.01,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.51,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,1,0,0.42,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Probe
174,5683,0,0,0,0,0,0,0,0,0.02,0.03,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,5017.136969,0,0,0,0,0,0,0.319705176,0,1,0.353608133,14,0,0,0,0,0,0,0,0,0,1,0,0,U2R
18,0,0,0,0,0,0,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0,0,0.94,0,18,0,0,0,0,0,0,0,0,0,0,1,0,Probe
8,0,0,0,0,0,0,0,0,1,1,0.5,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,Probe
217,1246,0,0,0,0,0,0,0,0,0.01,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
1400,330,0,0,0,0,0,0,0,1,0.01,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
318,12218,0,0,0,0,0,0,0,0,0.01,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,1,1,0.02,0.03,15,0,0,0,1,0,0,0,0,0,0,0,0,Probe
0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
12,0,0,0,0,0,0,0,0,0,0.19,0.04,20,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
8,0,0,0,0,0,0,0,0,1,1,0.5,18,0,1,0,0,0,0,0,0,0,1,0,0,Probe
495,0,0,0,0,0,0,0,0,0,0.26,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
832,0,0,0,0,0,0,0,0,0,1,0.007856014,9.078560144,0,0,0,0,0,0,0,0,0,1,0,0,R2L
44,192,0,0,0,0,0,0,0.8,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0,0.899307183,0.01,0.02,13,0,0,0,0,0,0,0,0,0,0,0,0,Probe
94.41554452,332.5844555,0,0,0,0,0,0,0,0,0.023378219,0,5.831089032,0,0,1,0,0,0,0,0,0,1,0,0,U2R
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
343,13930,0,0,0,0,0,0,0,0.22,0.5,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.04,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
320,3798,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
146,105,0,0,0,0,0,0,0.5,0,0.99,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
8,0,0,0,0,0,0,0,0,1,1,0.51,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
118.7263787,174,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
1,0,0,0,0,0,0,0,0.135928496,0,0.554071504,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Probe
348,412,0,0,0,0,0,0,0,0.4,0.07,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
211,861,0,0,0,0,0,0,0,0,0.01,0.05,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
285,315,0,0,0,0,0,0,0,0.22,0,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
7045,0,0,0,0,0,0,0,0,0,1,0.129810836,8,0,0,0,0,0,0,0,0,0,1,0,0,R2L
54540,8314,0,0,0,0,0,0,0,0,0.14,0,8,1,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.548464277,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
354,8658,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
229,516,0,0,0,0,0,0,0,0.13,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
223,3327,0,0,0,0,0,0,0,0.14,0.05,0.06,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
44,79,0,0,0,0,0,0,0,0.01,0.01,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
1232.875693,2451,0,0,0,0,0,1,0,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,R2L
874,333,0,0,0,0,0,0,0,0,0.17,0.02,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.07,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.08,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
315,7613,0,0,0,0,0,0,0,0,0.17,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0,0,0.09,0.16,21,1,0,0,0,0,0,0,0,0,0,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
162,599,0,0,0,0,0,1,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,R2L
28,93,0,0,0,0,0,0,0,0,0.02,0.04,6,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,1,0,0.309826139,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Probe
1510.51981,3145.234341,0,0,1,0,0,0,0,0,0.519810354,0.348272937,2.079241415,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Probe
26,93,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,R2L
345,2088,0,0,0,0,0,0,0,0.12,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
212,6261,0,0,0,0,0,0,0,0,0.02,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
244,1307,0,0,0,0,0,0,0,0.12,0.05,0.01,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,R2L
0,0,0,0,0,0,0,0,0,0,0.83,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
239,2507,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
319,2444,0,0,0,0,0,0,0,0.14,0.01,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
105,147,0,0,0,0,0,0,0,0,0.029227069,0,1,0,0,0,0,0,0,0,0,0,1,0,0,R2L
12,0,0,0,0,0,0,0,0,0,0.83,0.03,19,0,0,0,0,0,0,0,0,0,1,0,0,Normal
334,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,R2L
7940,0,0,0,0,0,0,0,0,0,0.05,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
322,2716,0,0,0,0,0,0,0,0.05,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
2078,333,0,0,0,0,0,0,0,1,0.01,0.02,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.06,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
44,76,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,Normal
158,595,0,0,0,0,0,1,0.637473384,0,0.000485472,0,11,0,0,1,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0,1,0.024613734,0.04,18,0,0,0,1,0,0,0,0,0,0,0,0,Probe
301,2698,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
46,0,0,0,0,0,0,0,0,0,0.002119097,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.5,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
44,44,0,0,0,0,0,0,0,0.01,0.01,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.15,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1599,387,0,0,0,0,0,0,0,0,0,0.01,14,0,0,0,0,0,0,0,0,0,1,0,0,Normal
126,179,0,1,0,0,0,0,0,0,0.074653328,0,10,0,0,0,0,0,0,0,0,0,0,0,0,R2L
554,0,0,0,0,0,0,0,0,0,0.13,0.07,19,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0,0.67,0.06,0.02,16,0,0,0,0,0,0,0,0,0,0,0,0,Normal
42.97329871,0,0,0,0,0,0,0,0,0,0.01,0,14,0,0,0,0,0,0,0,0,0,1,0,0,R2L
105,146.3320284,0,0,0,0,0,0,0,0,0.006679716,0,7.332028359,0,0,0,0,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,1,1,0.52,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.95,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
218,2753,0,0,0,0,0,0,0,0,0,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
418,6227,0,0,0,0,0,0,0,0,0.01,0.17,20,1,0,0,0,0,0,0,0,0,1,0,0,Normal
394,54636,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,Normal
1965,399,0,0,0,0,0,0,0,0,0.01,0.01,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
5135678,0,0,0,0,0,0,0,0,0,1,0.075677162,12,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1,0,0,0,0,0,0,0,0.11,0,0.78,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Probe
1531.937605,3334.015832,0,0,1,0,0,0,0,0,0,0,0.097935736,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.05,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
35195,0,0,0,0,0,0,0,0,0,0.35,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Normal
293,491,0,0,0,0,0,0,0,0.12,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,Probe
164,1288,0,0,0,0,0,0,0,0,0.02,0,17,0,0,0,0,0,0,0,0,0,0,0,0,Normal
283618,0,0,0,0,0,0,0,0,0,0.240047651,0,3,0,0,0,0,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,1,1,0.511770417,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.08,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.07,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
51.32410931,3127.796142,0,0,0.19740042,0.19740042,0,0,0,0,0.80259958,0.216701886,11.43379453,0,0,0,0,0,0,0,0,0,1,0,0,U2R
8,0,0,0,0,0,0,0,0,1,1,0.27,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,0.09,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.07,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
119,174,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0,0,0.12,0,16,1,0,0,0,0,0,0,0,0,0,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.25,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
32,93,0,0,0,0,0,0,0,0,0.052034031,0.093390052,7,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0,0,0.05,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Normal
0,0,0,0,0,0,0,0,0.05,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.26,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,0.09,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.51,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
334,0,0,0,0,0,0,0,0,0,0.408313231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,R2L
8,0,0,0,0,0,0,0,0,1,1,0.56,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
32,93,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.08,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0.1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
135.0755952,1289.892996,0,0,0.000532361,0.001064721,0,0,0,0,0.169909499,0,1.001064721,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
8,0,0,0,0,0,0,0,0,1,1,0.25,16,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1032,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
367,565,0,0,0,0,0,0,0,0,0.02,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
47,0,0,0,0,0,0,0,0,0,0.004602428,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
2801.525099,0,0,0,0,0,0,0,0,0,0.328027016,0,4.126781526,0,0,0,0,0,0,0,0,0,1,0,0,U2R
105,145,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
49,0,0,0,0,0,0,0,0,0,0.010888222,0,16,0,0,0,0,0,0,0,0,0,1,0,0,R2L
145,105,0,0,0,0,0,0,0.67,0,0.75,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
229,646195,0,0,0,0,0,0,0,0,0.01,0.01,20,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.07,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
44,0,0,0,0,0,0,0,0,0,0.013758139,0,16,0,0,0,0,0,0,0,0,0,1,0,0,R2L
36,236.2611099,0,0,0,0,0,0,0,0,0.002611099,0,0,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,1,Probe
1,0,0,0,0,0,0,0,0.09,0,1,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Probe
1009,166520,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0,0.55,0.01,0.02,18,0,0,0,0,0,0,0,0,0,0,0,0,Probe
32,93,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,1,0,0,R2L
366,2862,0,0,0,0,0,0,0,0,0.01,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
19,0,0,0,0,0,0,0,0,0,0.51,0,20,0,0,0,0,0,0,0,0,0,1,0,0,Normal
44,78,0,0,0,0,0,0,0,0.01,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
319,4143,0,0,0,0,0,0,0,0.19,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
266.5157723,6970.029461,0.429171936,0,0.429171936,0,0,0,0,0,0.570828064,0.011416561,6.137452576,0,0,0,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,0.07,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1195.445261,2447.963507,0,0,0,0,0,1,0,0,0,0,14.48175363,0,0,1,0,0,0,0,0,0,1,0,0,R2L
53.72346978,234.5873887,0,0,0,0,0,0,0,0,0,0,4.523408187,0,0,1,0,0,0,0,0,0,1,0,0,U2R
0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,Probe
126,179,0,1,0,0,0,0,0,0,0.04,0,10,0,0,0,0,0,0,0,0,0,0,0,0,R2L
1,0,0,0,0,0,0,0,0.312623102,0,0.686557755,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Probe
283618,0,0,0,0,0,0,0,0,0,1,0.166104159,16,0,0,0,0,0,0,0,0,0,1,0,0,R2L
2331.980789,4373.357283,0,0,1,0,0,0,0,0,0.557137205,0,2.502401354,0,0,0,0,0,0,0,0,0,1,0,0,U2R
194.3795795,643.5656046,0,0,0,0,0,0,0,0,0.145745111,0,2.737581487,0,0,1,0,0,0,0,0,0,1,0,0,U2R
105,147,0,0,0,0,0,0,0,0,0.004524559,0,2,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,Probe
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
45,79,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.5,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,Probe
206,1925,0,0,0,0,0,0,0,0.11,0.01,0,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
1032,0,0,0,0,0,0,0,0,0,0.09,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
26,93,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.06,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,DoS
146,105,0,0,0,0,0,0,0,0,0.96,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
1723.061557,22529.94132,0,0,0.281317365,0.281317365,0,0,0,0,0.002813174,0.016879042,0,0,0,0,0,0,0,0,0,0,1,0,0,U2R
204,525,0,0,0,0,0,0,0,0,0.01,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
18,0,0,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,1,0,0,U2R
121,174,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,R2L
260.7238108,2552.695205,0,0,0.247619161,1,0,0,0,0,0.032571425,0.752380839,0.752380839,0,0,0,0,0,0,0,0,0,1,0,0,U2R
9,147,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.06,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,DoS
1492,330,0,0,0,0,0,0,0,0,0.01,0.01,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
46,46,0,0,0,0,0,0,0,0,0.01,0,15.62706479,0,0,0,0,0,0,0,0,0,1,0,0,R2L
0,0,0,0,0,0,0,0,0.05,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,DoS
0,44,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,DoS
0,0,0,0,0,0,0,0,0,0,0.5,0.18,21,1,0,0,0,0,0,0,0,0,0,0,0,Normal
12,0,0,0,0,0,0,0,0,0,1,0.14,14,0,0,0,0,0,0,0,0,0,1,0,0,R2L
191,433,0,0,0,0,0,0,0,0,0.04,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.52558217,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
1032,0,0,0,0,0,0,0,0,0,0.13,0,16,0,0,0,0,0,0,0,0,0,1,0,0,DoS
335,7902,0,0,0,0,0,0,0,0.88,1,0.04,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
0,0,0,0,0,0,0,0,0.07,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,DoS
2379.452561,4205.983806,0,0,1,0,0,0,0.844256054,0,0.133770242,0,1.844256054,0,0,0,0,0,0,0,0,0,1,0,0,U2R
8,0,0,0,0,0,0,0,0,0,1,0.5,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
145,105,0,0,0,0,0,0,0,0,0.95,0,21,0,0,0,0,0,0,0,0,0,1,0,0,Normal
12,0,0,0,0,0,0,0,0,0,1,0.177628557,13,0,0,0,0,0,0,0,0,0,1,0,0,R2L
18,0,0,0,0,0,0,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
8,0,0,0,0,0,0,0,0,1,1,0.282974148,17,0,1,0,0,0,0,0,0,0,1,0,0,Probe
3944,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,DoS
18,0,0,0,0,0,0,0,0,0,1,1,15,0,1,0,0,0,0,0,0,0,1,0,0,U2R
297,312,0,0,0,0,0,0,0,0.22,0.05,0.02,21,1,0,0,0,0,0,0,0,0,1,0,0,Normal
8,0,0,0,0,0,0,0,0,1,1,0.51,18,0,1,0,0,0,0,0,0,0,1,0,0,Probe
1703.739969,36451.01346,2.82428795,0.058570683,0.941429317,0,0,0,0,0,0.056485759,0,0.7028482,0,0,0,0,0,0,0,0,0,1,0,0,U2R
52685.57519,13654.10978,0,0,0.814150008,0,0,0,0,0,0.851320006,0,3.743399969,0,0,0,0,0,0,0,0,0,1,0,0,U2R
8,0,0,0,0,0,0,0,0,1,1,0.25,15,0,1,0,0,0,0,0,0,0,1,0,0,Probe
18,0,0,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,1,0,0,U2R
